id,speaker,cosine
223836,派蒙,0.96184844
223837,旅行者,0.9999999
223838,派蒙,0.99109447
223839,斯露莎,1.0
223840,旅行者,1.0
223841,斯露莎,0.9951416
223842,斯露莎,0.91705006
223843,斯露莎,0.86982226
223844,斯露莎,0.99258226
223845,派蒙,0.8428464
223846,派蒙,0.94338506
223847,斯露莎,0.96417224
223849,斯露莎,0.7295264
223850,斯露莎,0.9989464
223851,斯露莎,0.99271065
223852,斯露莎,0.99826485
223853,斯露莎,0.99544847
223854,斯露莎,0.94001806
223855,斯露莎,0.9963232
223934,派蒙,0.19714771
223935,派蒙,0.6839808
223936,派蒙,0.43089855
223937,派蒙,0.6190842
223938,旅行者,0.83727103
223939,派蒙,0.92721695
223940,派蒙,0.9180668
223941,派蒙,0.9654989
223942,派蒙,0.9217301
223943,派蒙,0.83485436
223944,旅行者,0.90277535
223945,派蒙,0.49833855
223946,派蒙,0.6222769
223947,派蒙,0.692062
223948,派蒙,0.6839808
223949,派蒙,0.3798955
223950,派蒙,0.58315367
223951,那先朱那,0.88771117
223952,那先朱那,0.69282925
223953,那先朱那,0.6646255
223954,派蒙,0.87124616
223955,派蒙,0.9122373
223956,旅行者,0.82802504
223957,派蒙,0.981985
223958,旅行者,1.0
223959,派蒙,0.80407727
223960,旅行者,1.0000002
223961,派蒙,0.92664087
223962,旅行者,1.0
223963,派蒙,0.92664087
223964,派蒙,0.99091387
223965,旅行者,1.0
223966,派蒙,0.98792934
223967,派蒙,0.9510882
223968,旅行者,0.86383724
223969,派蒙,0.98792934
223970,派蒙,0.9510882
223971,教令院公共留言板,0.91400516
223972,留言,0.89919305
223973,留言,0.8786958
223974,留言,0.9641181
223975,留言,0.9571622
223976,留言,0.68515015
223977,留言,0.83868253
223978,留言,0.9419779
223979,留言,0.994531
223980,留言,0.8111118
223981,留言,0.7135502
223982,另一人的留言,0.74081635
223983,另一人的留言,0.95323825
223984,另一人的留言,0.96773255
223985,另一人的留言,0.9181017
223986,风纪官的留言,0.90938175
223987,风纪官的留言,0.8278084
223988,风纪官的留言,0.9819984
223989,风纪官的留言,0.68562275
223990,风纪官的留言,0.82355416
223991,风纪官的留言,0.9777342
223992,风纪官的留言,0.9250874
223993,留言,0.98128873
223994,留言,0.9071036
223995,留言,0.8418426
223996,另一人的留言,0.7586145
223997,留言,0.84657073
223998,留言,0.93158984
223999,另一人的留言,0.7899535
224000,另一人的留言,0.988315
224001,留言,0.9980731
224002,留言,0.47940725
224003,留言,0.96210575
224004,留言,0.8809916
224005,留言,0.9733836
224006,留言,0.9525097
224007,留言,0.97467697
224008,留言,0.96347255
224009,另一人的留言,0.95318747
224010,另一人的留言,0.8159409
224011,巡林官公告,0.94460833
224012,巡林官公告,0.5455891
224013,教令院公告,0.95954406
224014,留言,0.67607564
224015,留言,0.9145183
224016,另一人的留言,0.8915466
224017,留言,0.4691284
224018,留言,0.9025303
224019,留言,0.9604014
224020,留言,0.7414194
224021,另一人的留言,0.94325626
224022,留言,0.8556195
224023,留言,0.7829899
224024,留言,0.687093
224025,另一人的留言,0.42845535
224026,留言,0.97738415
224027,留言,0.9255855
224028,留言,0.8254669
224029,另一人的留言,0.8141182
224030,留言,0.9831514
224031,另一人的留言,0.4874221
224032,被涂改的留言,0.9461181
224033,被涂改的留言,0.9850944
224034,被涂改的留言,0.73610747
224035,被涂改的留言,0.6937262
224036,被涂改的留言,0.25980747
224037,留言,0.9584895
224038,留言,0.6892594
224039,另一人的留言,0.60694647
224040,另一人的留言,0.91612405
224041,留言,0.934937
224042,留言,0.89282775
224043,留言,0.3719095
224044,留言,0.91137505
224045,留言,0.88747996
224046,留言,0.74409235
224047,另一人的留言,0.9021535
224048,另一人的留言,0.5261047
224049,教令院公共留言板,0.89669955
224050,风纪官的留言,0.5761037
224051,风纪官的留言,0.4221631
224052,婕德,0.9450806
224053,婕德,0.79615176
224054,派蒙,0.9942563
224055,婕德,0.95042366
224056,派蒙,0.99999994
224057,派蒙,0.97248936
224058,婕德,0.9473692
224059,婕德,0.8603958
224060,婕德,0.81290364
224061,旅行者,1.0000002
224062,派蒙,0.98201275
224063,派蒙,0.9441477
224064,婕德,0.6963639
224065,婕德,0.7142687
224066,派蒙,0.39579502
224067,旅行者,0.99999994
224068,派蒙,0.96193665
224069,旅行者,0.2058681
224070,派蒙,0.7144345
224071,派蒙,0.36183375
224072,婕德,0.523715
224073,派蒙,0.32834318
224074,派蒙,0.793743
224075,婕德,0.7033499
224076,婕德,0.32555833
224077,婕德,0.818099
224078,旅行者,0.65889126
224079,婕德,0.2405101
224080,婕德,0.7710026
224081,婕德,0.9001723
224082,婕德,0.9382071
224083,旅行者,0.8013705
224084,婕德,0.7499122
224085,派蒙,0.70533055
224086,婕德,0.95734507
224087,派蒙,0.87174314
224088,婕德,0.9208168
224089,婕德,0.78168076
224090,派蒙,0.6499702
224092,派蒙,0.91226745
224093,婕德,0.9703634
224094,婕德,0.41929927
224095,派蒙,0.80487907
224096,婕德,0.9457775
224097,婕德,0.40161246
224098,旅行者,0.7952478
224099,派蒙,0.9245982
224100,旅行者,1.0000001
224101,婕德,0.80553436
224102,旅行者,0.53399646
224103,婕德,0.9767236
224105,婕德,0.21950154
224106,派蒙,0.945827
224107,派蒙,1.0
224108,婕德,0.3413561
224109,婕德,0.3877204
224110,婕德,0.86358863
224111,婕德,0.83863735
224112,派蒙,0.7530412
224113,旅行者,0.18262354
224114,派蒙,0.41832286
224115,派蒙,0.65965307
224116,婕德,0.6493013
224117,婕德,0.3193583
224118,婕德,0.73251295
224119,婕德,0.5961467
224120,派蒙,0.375535
224122,婕德,0.7513155
224123,派蒙,0.41018695
224124,婕德,0.90100974
224125,婕德,0.13295335
224126,婕德,0.38120568
224127,旅行者,0.6451256
224128,派蒙,0.945827
224129,婕德,0.26506558
224130,奔奔,1.0000001
224132,旅行者,0.48605028
224133,奔奔,0.9999999
224134,派蒙,1.0
224135,婕德,0.6909786
224136,奔奔,0.9999998
224137,婕德,0.96383375
224138,派蒙,0.703272
224139,婕德,0.8884937
224140,奔奔,1.0000002
224141,婕德,0.9739032
224142,婕德,0.93071985
224143,旅行者,0.94590837
224146,派蒙,0.5749598
224147,婕德,0.54579854
224148,派蒙,0.95764476
224150,愚人众交易人员,0.7434135
224151,愚人众交易人员,0.88049996
224152,派蒙,0.5497698
224155,愚人众交易人员,0.7727745
224156,派蒙,0.35428643
224157,愚人众交易人员,0.45368233
224158,愚人众交易人员,0.6862089
224159,愚人众交易人员,0.80991703
224160,愚人众交易人员,0.7385397
224161,旅行者,0.34441957
224162,愚人众交易人员,0.8681282
224163,愚人众交易人员,0.72649103
224164,愚人众交易人员,0.38077134
224165,愚人众交易人员,0.4633285
224166,愚人众交易人员,0.6786796
224167,派蒙,0.84162915
224168,愚人众交易人员,0.4853236
224169,愚人众交易人员,0.6820023
224170,派蒙,0.8684007
224171,愚人众交易人员,0.9667332
224172,旅行者,0.9634892
224173,派蒙,0.6912219
224174,愚人众交易人员,0.8699674
224175,派蒙,0.844303
224176,旅行者,0.90040684
224177,派蒙,0.9710164
224178,派蒙,0.84505016
224179,愚人众交易人员,0.87312603
224181,愚人众交易人员,0.8999091
224182,旅行者,0.8847813
224183,旅行者,0.86789584
224184,旅行者,0.77375174
224185,愚人众交易人员,1.0000001
224187,派蒙,0.90360725
224188,愚人众交易人员,0.8952544
224189,愚人众交易人员,0.94917065
224190,愚人众交易人员,0.9863095
224191,愚人众交易人员,0.9242175
224192,婕德,0.78257716
224193,婕德,0.9716012
224194,旅行者,0.85514486
224195,婕德,0.92274344
224196,旅行者,0.8046767
224197,奔奔,0.8400229
224198,婕德,0.6925051
224199,兰钵答,0.9555826
224200,旅行者,0.94815075
224201,兰钵答,0.9838692
224202,兰钵答,0.9769747
224203,兰钵答,0.99999994
224204,旅行者,1.0
224205,旅行者,1.0
224206,兰钵答,0.924379
224207,兰钵答,0.994602
224209,兰钵答,0.97898614
224210,兰钵答,0.9908963
224212,兰钵答,0.9600509
224213,兰钵答,0.99811554
224215,兰钵答,0.9600509
224216,兰钵答,0.99811554
224217,兰钵答,0.9924411
224218,旅行者,0.95456403
224219,兰钵答,0.9860485
224220,兰钵答,0.9985644
224221,兰钵答,0.99999994
224222,旅行者,1.0
224223,旅行者,1.0
224224,兰钵答,0.9386016
224225,兰钵答,0.9906209
224227,兰钵答,0.97898614
224228,兰钵答,0.9908963
224230,兰钵答,0.9600509
224231,兰钵答,0.99811554
224233,兰钵答,0.9600509
224234,兰钵答,0.99811554
224235,兰陀尼什,0.9814972
224236,旅行者,0.95456403
224237,兰陀尼什,0.96369886
224238,兰陀尼什,0.98743564
224239,旅行者,0.6608633
224240,兰陀尼什,0.9164195
224241,兰陀尼什,0.94079155
224242,兰陀尼什,0.9816902
224243,兰陀尼什,0.88220334
224244,兰陀尼什,0.9208931
224245,兰陀尼什,0.9775692
224246,旅行者,0.95456403
224247,兰陀尼什,0.79048765
224248,兰陀尼什,0.9978486
224249,旅行者,0.6608633
224250,兰陀尼什,0.9164195
224251,兰陀尼什,0.8755059
224252,兰陀尼什,0.95553046
224253,兰陀尼什,0.92773724
224254,兰陀尼什,0.7349999
224255,祖尔宛,0.9956776
224256,祖尔宛,0.8559153
224257,斯露莎,0.9309077
224258,斯露莎,0.95398647
224259,派蒙,0.8973061
224260,斯露莎,0.96642184
224261,派蒙,0.9899058
224262,斯露莎,0.91311526
224263,斯露莎,0.93476474
224264,斯露莎,0.9694159
224265,斯露莎,0.97597915
224266,旅行者,0.8421066
224267,派蒙,0.42370057
224268,派蒙,0.45521522
224269,斯露莎,0.98440236
224270,祖尔宛,0.59924006
224271,斯露莎,0.9151018
224272,祖尔宛,0.52002317
224273,祖尔宛,0.77503574
224274,祖尔宛,0.7218656
224275,祖尔宛,0.79658943
224276,祖尔宛,0.97078437
224277,旅行者,0.8853138
224278,旅行者,0.67727053
224279,派蒙,0.47452933
224280,派蒙,0.80939555
224281,派蒙,0.014011834
224282,派蒙,0.4391034
224283,旅行者,0.24545674
224284,斯露莎,0.86693686
224285,旅行者,0.4566486
224286,那先朱那,0.95973647
224287,那先朱那,0.4962308
224288,旅行者,0.76469606
224289,那先朱那,0.90396106
224290,旅行者,0.68175626
224291,那先朱那,0.7907119
224292,派蒙,0.860897
224293,那先朱那,0.76575226
224294,那先朱那,0.9196894
224295,派蒙,0.5150366
224296,那先朱那,0.7580664
224297,那先朱那,0.61950934
224298,那先朱那,0.44571066
224299,那先朱那,0.76126593
224300,那先朱那,0.27380103
224301,那先朱那,0.29018298
224302,那先朱那,0.6386887
224303,派蒙,0.86069155
224304,斯露莎,0.91571784
224305,那先朱那,0.8471215
224306,那先朱那,0.5087385
224307,派蒙,0.86694956
224308,派蒙,0.8081291
224309,那先朱那,0.65217894
224310,那先朱那,0.4689757
224311,那先朱那,0.35049826
224312,那先朱那,0.5627251
224313,斯露莎,0.6486758
224314,那先朱那,0.6909999
224315,那先朱那,0.8288352
224316,那先朱那,0.5152178
224317,那先朱那,0.6771965
224318,那先朱那,0.72138894
224319,那先朱那,0.54853356
224320,那先朱那,0.84566677
224321,那先朱那,0.9424368
224322,旅行者,1.0000001
224323,那先朱那,-0.17705874
224324,派蒙,0.42609632
224325,派蒙,0.8948374
224326,斯露莎,0.76389694
224327,那先朱那,0.94182616
224328,那先朱那,0.94179595
224329,那先朱那,0.64993906
224330,那先朱那,0.7852982
224331,那先朱那,0.87054425
224332,那先朱那,0.52086294
224333,那先朱那,0.8541932
224334,那先朱那,0.6796034
224335,那先朱那,0.39017296
224336,那先朱那,0.47472364
224337,派蒙,0.9011779
224338,派蒙,0.70717245
224339,那先朱那,0.9168013
224340,那先朱那,0.7734007
224341,那先朱那,0.84744096
224342,派蒙,0.69827384
224343,那先朱那,0.8942244
224344,那先朱那,0.98295516
224345,派蒙,0.8993968
224346,旅行者,0.7112652
224347,斯露莎,0.9868628
224348,那先朱那,0.89201623
224349,斯露莎,0.9772303
224350,那先朱那,0.9456127
224351,那先朱那,0.9233347
224352,那先朱那,0.9190434
224353,那先朱那,0.9678767
224354,那先朱那,0.907735
224355,派蒙,0.86454386
224356,派蒙,0.8883376
224357,那先朱那,0.9242649
224358,那先朱那,0.95239025
224359,那先朱那,0.8126291
224360,那先朱那,0.68884504
224361,那先朱那,0.88397294
224362,那先朱那,0.9096982
224363,旅行者,0.7655792
224364,那先朱那,0.52665305
224365,那先朱那,0.879787
224366,那先朱那,0.9502172
224367,那先朱那,0.6666578
224368,派蒙,0.49267292
224369,旅行者,1.0000001
224370,那先朱那,0.52270544
224371,那先朱那,0.75774175
224372,那先朱那,0.20884258
224373,那先朱那,0.8912814
224374,那先朱那,0.8380543
224375,那先朱那,0.75075465
224376,那先朱那,0.8897694
224377,那先朱那,0.81424856
224378,旅行者,0.4112932
224379,那先朱那,0.2945096
224380,那先朱那,0.93652105
224381,那先朱那,0.97978127
224382,那先朱那,0.96679354
224383,那先朱那,0.9497591
224384,派蒙,0.8564565
224385,那先朱那,0.93950284
224386,那先朱那,1.0000001
224387,旅行者,0.99999994
224388,那先朱那,0.92629796
224389,旅行者,1.0000002
224390,那先朱那,0.98666537
224391,旅行者,0.99999994
224392,斯露莎,0.98066634
224393,那先朱那,1.0000001
224394,那先朱那,0.74230087
224395,那先朱那,0.8178569
224396,那先朱那,0.8155215
224397,那先朱那,0.16765502
224398,那先朱那,0.6116921
224399,那先朱那,0.61803305
224400,那先朱那,0.72542274
224401,派蒙,0.8946469
224402,那先朱那,0.95205665
224403,派蒙,0.8924135
224404,那先朱那,0.74247414
224405,那先朱那,0.8080051
224406,斯露莎,0.9211557
224407,那先朱那,0.8584686
224408,那先朱那,0.712804
224409,那先朱那,0.64418
224410,派蒙,0.82030356
224411,派蒙,0.9260556
224412,旅行者,0.77422166
224413,斯露莎,0.99498785
224414,斯露莎,0.9355404
224415,派蒙,0.7893616
224416,派蒙,0.83478284
224417,派蒙,0.992896
224418,派蒙,0.94651085
224419,祖尔宛,0.9800729
224420,祖尔宛,0.9379083
224421,派蒙,0.9898217
224422,祖尔宛,1.0
224423,祖尔宛,0.93613213
224424,祖尔宛,0.74649763
224425,派蒙,0.90725213
224426,祖尔宛,0.9147681
224427,祖尔宛,0.8505767
224428,祖尔宛,0.9780372
224429,祖尔宛,0.8642192
224430,祖尔宛,0.9238842
224431,祖尔宛,0.9445192
224432,祖尔宛,0.83024824
224433,祖尔宛,0.8948233
224434,派蒙,0.9943225
224435,派蒙,0.9804723
224436,派蒙,0.830494
224437,旅行者,0.706991
224438,派蒙,0.7483222
224439,派蒙,0.93017423
224440,派蒙,0.98149705
224441,派蒙,0.9582387
224442,派蒙,0.9713507
224444,派蒙,0.9356486
224445,旅行者,1.0
224446,派蒙,0.8196257
224447,派蒙,1.0
224448,派蒙,1.0
224449,斯露莎,0.9127332
224450,斯露莎,0.86375535
224452,斯露莎,0.96808314
224453,派蒙,0.9568601
224454,斯露莎,0.99438715
224455,斯露莎,0.92075074
224456,斯露莎,0.98357856
224457,派蒙,0.8965218
224458,斯露莎,0.77973074
224459,那先朱那,0.98674184
224460,那先朱那,0.7985873
224461,那先朱那,0.5795273
224462,那先朱那,0.77712905
224463,那先朱那,0.98559296
224464,那先朱那,0.9999999
224465,那先朱那,1.0
224466,那先朱那,0.9623239
224467,斯露莎,0.5792171
224468,那先朱那,0.9965995
224469,斯露莎,0.7270421
224470,派蒙,0.827585
224471,那先朱那,0.9957185
224472,那先朱那,0.96830946
224473,派蒙,0.9920168
224474,那先朱那,0.8980206
224475,那先朱那,0.90295845
224476,旅行者,0.9999999
224477,派蒙,0.98295575
224478,那先朱那,0.699554
224479,那先朱那,0.90727895
224480,那先朱那,0.9774967
224481,派蒙,0.3034187
224482,斯露莎,0.9838957
224483,斯露莎,0.944946
224484,那先朱那,0.8100039
224485,派蒙,0.7035779
224486,派蒙,0.97913826
224487,斯露莎,0.7840558
224488,那先朱那,0.66968083
224489,那先朱那,0.85158545
224490,那先朱那,0.9800367
224491,旅行者,0.65577203
224492,那先朱那,0.87260073
224493,那先朱那,0.9570024
224494,旅行者,0.9539629
224495,旅行者,0.89099073
224496,派蒙,0.9620544
224497,那先朱那,0.98864365
224498,那先朱那,0.97679985
224499,斯露莎,0.505675
224500,那先朱那,0.99619323
224501,斯露莎,0.68745446
224502,派蒙,0.89246213
224503,那先朱那,0.9957185
224504,那先朱那,0.89228004
224505,派蒙,0.99253476
224506,那先朱那,0.9388058
224507,那先朱那,0.8739084
224508,旅行者,0.53741264
224509,派蒙,0.918219
224510,那先朱那,0.97864914
224511,那先朱那,0.88830256
224512,那先朱那,0.9745498
224513,派蒙,0.3034187
224514,斯露莎,0.9838957
224515,斯露莎,0.944946
224516,那先朱那,0.8100039
224517,派蒙,0.7035779
224518,派蒙,0.97913826
224519,斯露莎,0.7840558
224520,那先朱那,0.66968083
224521,派蒙,0.92016065
224522,那先朱那,0.97399336
224523,那先朱那,0.9886564
224524,那先朱那,0.9800367
224525,旅行者,0.65577203
224526,那先朱那,0.87260073
224527,那先朱那,0.9570024
224528,旅行者,0.9539629
224529,旅行者,0.89099073
224530,派蒙,0.9620544
224531,那先朱那,0.9422043
224532,那先朱那,0.8738048
224533,那先朱那,0.9419842
224534,那先朱那,0.9397028
224535,那先朱那,0.475622
224537,派蒙,0.986256
224538,那先朱那,0.95534235
224539,那先朱那,0.9942281
224540,派蒙,0.96795195
224541,那先朱那,0.99443984
224542,旅行者,1.0000001
224543,那先朱那,0.95519835
224544,那先朱那,0.95494807
224545,派蒙,0.984367
224546,那先朱那,0.900878
224547,那先朱那,0.9738461
224548,那先朱那,0.9397028
224549,那先朱那,0.9580717
224550,那先朱那,0.94712895
224551,那先朱那,0.9400202
224552,派蒙,1.0000002
224553,那先朱那,0.92778325
224554,那先朱那,0.7173849
224555,那先朱那,0.98346543
224556,那先朱那,0.23842661
224557,那先朱那,0.8736627
224558,那先朱那,0.724771
224559,斯露莎,0.85107064
224560,旅行者,0.83694273
224561,那先朱那,0.9895693
224562,那先朱那,0.949969
224563,那先朱那,0.9089313
224564,那先朱那,0.88323927
224565,那先朱那,0.8302077
224566,那先朱那,0.76800394
224567,那先朱那,0.67564404
224568,派蒙,0.81152904
224569,那先朱那,0.8179847
224570,那先朱那,0.7173849
224571,那先朱那,0.98346543
224572,那先朱那,0.23842661
224573,那先朱那,0.8736627
224574,那先朱那,0.724771
224575,那先朱那,0.8302077
224576,那先朱那,0.76800394
224577,那先朱那,0.67564404
224578,派蒙,0.81152904
224579,那先朱那,0.8179847
224580,那先朱那,0.7173849
224581,那先朱那,0.98346543
224582,那先朱那,0.23842661
224583,那先朱那,0.8736627
224584,那先朱那,0.724771
224585,斯露莎,0.85107064
224586,旅行者,0.83694273
224587,那先朱那,0.9895693
224588,旅行者,1.0000002
224589,派蒙,0.86793005
224590,那先朱那,0.92620647
224591,那先朱那,0.949969
224592,那先朱那,0.9089313
224593,那先朱那,0.88323927
224594,那先朱那,0.9999998
224595,那先朱那,0.8555075
224596,那先朱那,0.9557648
224597,那先朱那,0.86850727
224598,那先朱那,0.5173568
224599,那先朱那,0.9079967
224600,那先朱那,0.81512445
224601,那先朱那,0.6408608
224602,那先朱那,0.56455445
224603,那先朱那,0.97510326
224604,那先朱那,0.8963091
224605,斯露莎,0.8130233
224606,那先朱那,0.94385034
224607,那先朱那,0.8372196
224608,派蒙,0.87129116
224609,派蒙,0.98537505
224610,斯露莎,0.95266885
224611,斯露莎,0.88541985
224612,斯露莎,0.49411678
224613,斯露莎,0.997851
224614,那先朱那,0.9999999
224615,旅行者,1.0
224616,那先朱那,0.525439
224617,那先朱那,0.975055
224618,那先朱那,0.8140353
224619,那先朱那,0.95747703
224620,那先朱那,0.7728368
224621,那先朱那,0.967674
224622,那先朱那,0.9795776
224623,斯露莎,0.8564311
224624,那先朱那,0.7609841
224625,派蒙,0.9791309
224626,那先朱那,0.9616732
224627,派蒙,0.9211814
224628,那先朱那,0.96498543
224629,那先朱那,0.9573248
224630,派蒙,0.45879114
224631,那先朱那,0.685192
224632,那先朱那,0.8114046
224633,斯露莎,0.8793923
224634,派蒙,0.5192935
224635,派蒙,0.7291204
224636,那先朱那,0.9379129
224637,那先朱那,0.63974464
224638,那先朱那,0.5346457
224639,那先朱那,0.56216097
224640,那先朱那,0.60746956
224641,那先朱那,0.8781229
224642,那先朱那,0.6927622
224643,那先朱那,0.71249014
224644,派蒙,0.646993
224645,派蒙,0.45338562
224646,旅行者,0.35898465
224647,派蒙,0.74834174
224648,派蒙,0.9470906
224649,派蒙,0.5281936
224650,派蒙,0.8863649
224652,斯露莎,0.96656275
224653,斯露莎,0.69796187
224654,斯露莎,0.32782727
224655,派蒙,0.95263696
224656,旅行者,0.43659085
224657,斯露莎,0.8835546
224658,斯露莎,0.92292833
224659,斯露莎,0.8843359
224660,斯露莎,0.86713254
224661,派蒙,0.7758329
224662,旅行者,1.0000001
224663,斯露莎,0.8710356
224664,派蒙,0.81897295
224665,派蒙,0.9161588
224666,斯露莎,0.78528374
224667,旅行者,0.6168603
224668,派蒙,0.699071
224669,派蒙,0.39141747
224670,派蒙,0.99474835
224671,斯露莎,0.7199813
224672,旅行者,0.49340785
224673,斯露莎,0.9530132
224674,斯露莎,0.23734505
224675,派蒙,0.83541024
224676,旅行者,0.6026914
224677,旅行者,1.0
224678,旅行者,0.9999998
224679,旅行者,0.36434346
224680,斯露莎,0.3492517
224681,旅行者,0.3862027
224682,旅行者,0.16629778
224683,派蒙,0.7765066
224684,祖尔宛,0.9598521
224685,祖尔宛,0.7814169
224686,旅行者,0.48142394
224687,祖尔宛,0.4510312
224688,祖尔宛,0.7413687
224689,派蒙,0.5849671
224690,祖尔宛,0.86817
224691,旅行者,0.115868896
224692,祖尔宛,0.16108686
224693,旅行者,0.8963658
224694,祖尔宛,0.69393903
224695,祖尔宛,0.8293351
224696,派蒙,0.7646909
224697,祖尔宛,0.6327851
224698,祖尔宛,0.40364933
224699,祖尔宛,0.55408865
224700,祖尔宛,0.87822425
224701,祖尔宛,0.67196333
224702,祖尔宛,0.5718138
224703,祖尔宛,0.27112252
224704,祖尔宛,0.35685477
224705,派蒙,0.6669615
224706,旅行者,0.8061253
224707,祖尔宛,0.81067765
224708,祖尔宛,0.9343879
224709,祖尔宛,0.9215113
224710,祖尔宛,0.71172255
224711,派蒙,0.4322963
224712,旅行者,0.55222183
224713,斯露莎,0.81494594
224714,祖尔宛,0.69307375
224715,祖尔宛,0.5642693
224716,祖尔宛,0.8374584
224717,斯露莎,0.48570633
224718,祖尔宛,0.7700224
224719,旅行者,1.0000001
224720,派蒙,0.53295374
224721,祖尔宛,0.9204549
224722,祖尔宛,0.46655086
224723,祖尔宛,0.22311878
224724,祖尔宛,0.71080846
224725,祖尔宛,0.95734495
224726,派蒙,0.86781555
224727,祖尔宛,0.824452
224728,祖尔宛,0.97293615
224729,祖尔宛,0.38096035
224730,祖尔宛,0.9832752
224731,祖尔宛,0.9526257
224732,祖尔宛,0.60387915
224733,祖尔宛,0.9621577
224734,斯露莎,0.752434
224735,祖尔宛,0.65054274
224736,祖尔宛,0.9452284
224737,旅行者,0.62625
224738,祖尔宛,0.70296764
224739,旅行者,0.3012206
224740,拉沙鲁,0.9750763
224741,米希尔,0.8582439
224742,拉沙鲁,0.6698435
224743,斯露莎,0.55548
224744,米希尔,0.19639169
224745,派蒙,0.8172493
224746,米希尔,0.48165518
224747,米希尔,0.5238841
224748,派蒙,0.3136935
224749,米希尔,0.6299561
224750,米希尔,0.45858604
224751,派蒙,0.62861377
224752,米希尔,0.5593714
224753,米希尔,0.56099725
224754,拉沙鲁,0.7845017
224755,米希尔,0.5864854
224756,拉沙鲁,0.51484734
224757,米希尔,0.21154378
224758,派蒙,0.5606673
224759,派蒙,0.2948162
224760,米希尔,0.8289834
224761,米希尔,0.771576
224762,米希尔,0.66861624
224763,斯露莎,0.16644725
224764,斯露莎,0.7782947
224765,斯露莎,0.5573109
224766,斯露莎,0.08120279
224767,米希尔,0.65471435
224768,派蒙,0.9114074
224769,米希尔,0.81083655
224770,米希尔,0.86265695
224771,米希尔,0.90496767
224772,派蒙,0.8875844
224773,米希尔,0.6671666
224774,米希尔,0.5338021
224775,派蒙,0.3069334
224776,米希尔,0.30458492
224777,米希尔,0.67695904
224778,米希尔,0.34831744
224779,米希尔,0.60435176
224780,斯露莎,0.97660923
224781,祖尔宛,0.99219143
224782,祖尔宛,0.7812859
224783,米希尔,0.91342866
224784,米希尔,0.8613302
224785,拉沙鲁,1.0000002
224786,字迹歪歪扭扭的记事,0.9885843
224787,旅行者,1.0000002
224788,字迹歪歪扭扭的记事,0.9954088
224789,字迹歪歪扭扭的记事,0.9839168
224790,旅行者,1.0000002
224791,字迹歪歪扭扭的记事,0.9955002
224792,字迹歪歪扭扭的记事,0.99547184
224793,旅行者,1.0000002
224794,字迹歪歪扭扭的记事,0.9915445
224795,字迹歪歪扭扭的记事,0.9958184
224796,字迹歪歪扭扭的记事,1.0
224797,字迹歪歪扭扭的记事,0.98912966
224798,字迹歪歪扭扭的记事,0.98145485
224799,兰耆都,0.99376994
224800,旅行者,1.0000001
224801,兰耆都,0.9906063
224802,旅行者,0.9999998
224803,旅行者,1.0
224804,兰耆都,0.99999976
224805,兰耆都,0.9999998
224806,兰耆都,0.9992273
224807,兰耆都,1.0000002
224808,旅行者,1.0000001
224809,兰耆都,0.99023986
224810,旅行者,1.0
224811,旅行者,1.0
224812,兰耆都,0.99999976
224813,兰耆都,0.9999998
224814,兰耆都,0.9992273
224815,兰阐荼,1.0
224816,旅行者,0.9999999
224817,兰阐荼,0.9942601
224818,旅行者,1.0
224819,兰阐荼,0.97484595
224820,兰阐荼,0.99999994
224821,兰阐荼,0.98093593
224822,旅行者,0.9999999
224823,兰阐荼,0.9661607
224824,旅行者,1.0
224825,兰阐荼,0.97484595
224826,兰阐荼,0.99999994
224827,兰加惟,0.9399449
224828,芭别尔,0.9740805
224829,芭别尔,0.9912456
224830,派蒙,0.9913533
224831,芭别尔,0.9999999
224833,旅行者,1.0
224834,芭别尔,0.9873189
224835,芭别尔,0.9929857
224836,芭别尔,0.9999999
224837,派蒙,0.9999999
224838,旅行者,1.0
224839,芭别尔,0.9803009
224840,芭别尔,0.9753196
224841,旅行者,1.0000001
224842,芭别尔,0.9681952
224843,芭别尔,0.98898923
224844,芭别尔,0.99039686
224845,芭别尔,0.9984988
224846,芭别尔,0.70189714
224848,派蒙,1.0
224849,芭别尔,0.8775396
224850,旅行者,1.0
224851,芭别尔,1.0
224852,芭别尔,0.98409504
224853,派蒙,0.9999997
224854,旅行者,1.0000001
224855,尤夫腾,0.9999999
224856,旅行者,0.9999999
224857,尤夫腾,0.7789767
224858,尤夫腾,0.8581527
224859,尤夫腾,0.9376503
224860,旅行者,0.9999999
224861,尤夫腾,0.6395588
224862,尤夫腾,0.8680148
224863,尤夫腾,0.8258817
224864,尤夫腾,0.71913505
224865,尤夫腾,0.9687267
224866,尤夫腾,0.9367943
224867,旅行者,1.0000001
224868,尤夫腾,0.6905403
224869,尤夫腾,0.94359857
224870,尤夫腾,0.24396744
224871,尤夫腾,0.49126807
224872,尤夫腾,0.7497763
224873,派蒙,0.98990345
224874,旅行者,0.58503556
224875,派蒙,0.5582622
224876,派蒙,0.8472179
224877,派蒙,0.9099715
224878,散落的火柴梗,0.9342417
224879,散落的火柴梗,0.958078
224880,空空的木箱,0.49107957
224881,大号军靴,0.54475486
224882,大号军靴,0.9715439
224883,愚人众先遣队员,0.91643834
224884,派蒙,0.9110799
224885,旅行者,0.9999999
224887,愚人众先遣队员,0.98303866
224888,愚人众先遣队员,0.8964205
224889,伊廖沙,0.99143773
224890,叶夫格拉夫,0.99816203
